county,state,population,last_week_deaths,population/deaths(min 1)
Charles_Mix,South_Dakota,9292,0,92.92
Benewah,Idaho,9298,0,92.98
Rock,Minnesota,9315,0,93.15
Graves,Kentucky,37266,4,93.165
Montmorency,Michigan,9328,0,93.28
Marshall,Minnesota,9336,0,93.36
Stephens,Texas,9366,0,93.66
Wayne,Nebraska,9385,0,93.85
Leflore,Mississippi,28183,3,93.9433
Clarke,Iowa,9395,0,93.95
St._Clair,Missouri,9397,0,93.97
Irwin,Georgia,9416,0,94.16
Jones,North_Carolina,9419,0,94.19
Blaine,Oklahoma,9429,0,94.29
St._Bernard,Louisiana,47244,5,94.488
McLean,North_Dakota,9450,0,94.5
Beaverhead,Montana,9453,0,94.53
McCormick,South_Carolina,9463,0,94.63
Brown,Texas,37864,4,94.66
Catahoula,Louisiana,9494,0,94.94
Greenlee,Arizona,9498,0,94.98
Lackawanna,Pennsylvania,209674,22,95.3064
Rice,Kansas,9537,0,95.37
Hickory,Missouri,9544,0,95.44
Marion,Indiana,964582,101,95.5032
Ritchie,West_Virginia,9554,0,95.54
Humboldt,Iowa,9558,0,95.58
Brown,Kansas,9564,0,95.64
White_Pine,Nevada,9580,0,95.8
Parmer,Texas,9605,0,96.05
Jefferson,Louisiana,432493,45,96.1096
Tunica,Mississippi,9632,1,96.32
Tioga,New_York,48203,5,96.406
Stillwater,Montana,9642,0,96.42
Wayne,Ohio,115710,12,96.425
Johnson,Georgia,9643,1,96.43
Calhoun,Iowa,9668,0,96.68
Webster,Mississippi,9689,0,96.89
Clear_Creek,Colorado,9700,0,97
Linn,Kansas,9703,0,97.03
Marshall,Kansas,9707,0,97.07
Yellow_Medicine,Minnesota,9709,0,97.09
Kent,Maryland,19422,2,97.11
Sac,Iowa,9721,0,97.21
Lowndes,Alabama,9726,0,97.26
Montgomery,Maryland,1050688,108,97.2859
Northampton,North_Carolina,19483,2,97.415
Grand,Utah,9754,0,97.54
Montgomery,Mississippi,9775,0,97.75
Lewis,Missouri,9776,0,97.76
Wilkes,Georgia,9777,0,97.77
Stevens,Minnesota,9805,0,98.05
Sublette,Wyoming,9831,0,98.31
North_Slope,Alaska,9832,0,98.32
Ochiltree,Texas,9836,1,98.36
Jackson,Minnesota,9846,0,98.46
Grundy,Missouri,9850,0,98.5
Marion,Texas,9854,0,98.54
St._Mary,Louisiana,49348,5,98.696
Leslie,Kentucky,9877,0,98.77
Genesee,Michigan,405813,41,98.9788
Montgomery,Iowa,9917,0,99.17
Caldwell,Louisiana,9918,0,99.18
Cumberland,Virginia,9932,0,99.32
Carroll,Mississippi,9947,0,99.47
Howard,Missouri,10001,0,100.01
Nome,Alaska,10004,0,100.04
Emery,Utah,10012,0,100.12
Yuma,Colorado,10019,0,100.19
Holt,Nebraska,10067,0,100.67
Franklin,Iowa,10070,0,100.7
Metcalfe,Kentucky,10071,0,100.71
Latimer,Oklahoma,10073,0,100.73
Nowata,Oklahoma,10076,0,100.76
Susquehanna,Pennsylvania,40328,4,100.82
Bullock,Alabama,10101,0,101.01
Chicot,Arkansas,10118,0,101.18
Worth,Georgia,20247,2,101.235
Dimmit,Texas,10124,0,101.24
Iron,Missouri,10125,0,101.25
Harrison,Indiana,40515,4,101.287
St._Helena,Louisiana,10132,0,101.32
Todd,South_Dakota,10177,0,101.77
Chaffee,Colorado,20356,2,101.78
Washington,Idaho,10194,0,101.94
Mecklenburg,Virginia,30587,3,101.957
Clinton,Kentucky,10218,0,102.18
Nemaha,Kansas,10231,0,102.31
Suffolk,Virginia,92108,9,102.342
Keokuk,Iowa,10246,0,102.46
Love,Oklahoma,10253,0,102.53
Martin,Indiana,10255,0,102.55
Runnels,Texas,10264,0,102.64
Scott,Arkansas,10281,0,102.81
Ralls,Missouri,10309,0,103.09
Camden,New_Jersey,506471,49,103.361
Winnebago,Iowa,10354,0,103.54
Roberts,South_Dakota,10394,0,103.94
Alcona,Michigan,10405,1,104.05
Barnes,North_Dakota,10415,0,104.15
Noxubee,Mississippi,10417,0,104.17
Gonzales,Texas,20837,2,104.185
Lanier,Georgia,10423,0,104.23
Butte,South_Dakota,10429,0,104.29
Perry,Arkansas,10455,0,104.55
Clay,Texas,10471,0,104.71
Oakland,Michigan,1257584,120,104.799
Oregon,Missouri,10529,0,105.29
Sabine,Texas,10542,0,105.42
Mountrail,North_Dakota,10545,0,105.45
Crawford,Indiana,10577,0,105.77
Luzerne,Pennsylvania,317417,30,105.806
Middlesex,Virginia,10582,0,105.82
Mitchell,Iowa,10586,0,105.86
Lancaster,Virginia,10603,0,106.03
Litchfield,Connecticut,180333,17,106.078
Hancock,Iowa,10630,0,106.3
Carroll,Kentucky,10631,0,106.31
Lake,Minnesota,10641,0,106.41
Walsh,North_Dakota,10641,0,106.41
Sussex,Delaware,234225,22,106.466
Monroe,Kentucky,10650,0,106.5
Evans,Georgia,10654,0,106.54
Coosa,Alabama,10663,0,106.63
Guthrie,Iowa,10689,0,106.89
Prince_George's,Maryland,909327,85,106.98
Colfax,Nebraska,10709,0,107.09
Pike,Arkansas,10718,0,107.18
Red_Willow,Nebraska,10724,0,107.24
Carbon,Montana,10725,0,107.25
Franklin,Texas,10725,0,107.25
Switzerland,Indiana,10751,0,107.51
Delaware,Oklahoma,43009,4,107.522
Bradley,Arkansas,10763,0,107.63
Cumberland,Illinois,10766,0,107.66
Custer,Nebraska,10777,1,107.77
Box_Butte,Nebraska,10783,0,107.83
Sierra,New_Mexico,10791,0,107.91
Mackinac,Michigan,10799,0,107.99
Richland,Montana,10803,0,108.03
Candler,Georgia,10803,0,108.03
Columbia,Pennsylvania,64964,6,108.273
West_Carroll,Louisiana,10830,0,108.3
Camden,North_Carolina,10867,0,108.67
Watonwan,Minnesota,10897,0,108.97
Owen,Kentucky,10901,0,109.01
Chattahoochee,Georgia,10907,0,109.07
Washita,Oklahoma,10916,0,109.16
Lincoln,Washington,10939,0,109.39
Green,Kentucky,10941,0,109.41
Madison,Louisiana,10951,0,109.51
Essex,Virginia,10953,0,109.53
Washington,Iowa,21965,2,109.825
Roosevelt,Montana,11004,0,110.04
Louisa,Iowa,11035,0,110.35
Fergus,Montana,11050,0,110.5
Putnam,Georgia,22119,2,110.595
Iron,Michigan,11066,0,110.66
Johnston,Oklahoma,11085,0,110.85
Pushmataha,Oklahoma,11096,0,110.96
Columbus,North_Carolina,55508,5,111.016
Suwannee,Florida,44417,4,111.043
Jefferson_Davis,Mississippi,11128,0,111.28
Noble,Oklahoma,11131,0,111.31
Pulaski,Georgia,11137,0,111.37
Alleghany,North_Carolina,11137,0,111.37
Duval,Texas,11157,0,111.57
Sussex,Virginia,11159,0,111.59
Bacon,Georgia,11164,0,111.64
Martin,Kentucky,11195,0,111.95
Cottonwood,Minnesota,11196,0,111.96
Clay,North_Carolina,11231,0,112.31
Cherokee,Iowa,11235,0,112.35
Pope,Minnesota,11249,0,112.49
Rio_Grande,Colorado,11267,0,112.67
Trousdale,Tennessee,11284,0,112.84
Lawrence,Indiana,45370,4,113.425
Shiawassee,Michigan,68122,6,113.537
Desha,Arkansas,11361,0,113.61
Cook,Illinois,5150233,453,113.692
Valley,Idaho,11392,0,113.92
Nantucket,Massachusetts,11399,0,113.99
Custer,Montana,11402,0,114.02
Marshall,Illinois,11438,0,114.38
Shelby,Iowa,11454,0,114.54
Ramsey,North_Dakota,11519,0,115.19
Wabash,Illinois,11520,0,115.2
Montgomery,Missouri,11551,0,115.51
Gates,North_Carolina,11562,0,115.62
Grant,West_Virginia,11568,0,115.68
Washington,North_Carolina,11580,0,115.8
Clark,Wisconsin,34774,3,115.913
Panola,Texas,23194,2,115.97
Morrow,Oregon,11603,0,116.03
Decatur,Tennessee,11663,0,116.63
Lincoln,Louisiana,46742,4,116.855
Itawamba,Mississippi,23390,2,116.95
Northampton,Virginia,11710,0,117.1
Broomfield,Colorado,70465,6,117.442
Barton,Missouri,11754,0,117.54
Lyon,Iowa,11755,0,117.55
Blackford,Indiana,11758,0,117.58
Poinsett,Arkansas,23528,2,117.64
Jackson,Tennessee,11786,0,117.86
Big_Horn,Wyoming,11790,0,117.9
Chippewa,Minnesota,11800,0,118
Owyhee,Idaho,11823,0,118.23
Zavala,Texas,11840,0,118.4
Lake,Michigan,11853,0,118.53
Charlotte,Virginia,11880,0,118.8
Marion,Kansas,11884,0,118.84
East_Baton_Rouge,Louisiana,440059,37,118.935
Ware,Georgia,35734,3,119.113
Lehigh,Pennsylvania,369318,31,119.135
Linn,Missouri,11920,0,119.2
Heard,Georgia,11923,0,119.23
Blanco,Texas,11931,0,119.31
Chickasaw,Iowa,11933,0,119.33
Colfax,New_Mexico,11941,0,119.41
Perry,Mississippi,11973,0,119.73
Okfuskee,Oklahoma,11993,0,119.93
Ward,Texas,11998,0,119.98
Juab,Utah,12017,0,120.17
Red_River,Texas,12023,0,120.23
Towns,Georgia,12037,1,120.37
Hennepin,Minnesota,1265843,105,120.556
Conecuh,Alabama,12067,0,120.67
Skamania,Washington,12083,0,120.83
Madison,Missouri,12088,0,120.88
Northumberland,Virginia,12095,0,120.95
Washington,Kentucky,12095,0,120.95
Yalobusha,Mississippi,12108,0,121.08
Sanders,Montana,12113,0,121.13
Morgan,Utah,12124,0,121.24
Franklin,Florida,12125,0,121.25
Bollinger,Missouri,12133,0,121.33
Teton,Idaho,12142,0,121.42
Cass,Illinois,12147,0,121.47
Edmonson,Kentucky,12150,0,121.5
Magoffin,Kentucky,12161,0,121.61
Hendricks,Indiana,170311,14,121.651
Prowers,Colorado,12172,0,121.72
Lunenburg,Virginia,12196,0,121.96
Menard,Illinois,12196,0,121.96
Live_Oak,Texas,12207,0,122.07
Jefferson,Montana,12221,0,122.21
Koochiching,Minnesota,12229,0,122.29
Grundy,Iowa,12232,0,122.32
Union,Iowa,12241,0,122.41
Boundary,Idaho,12245,0,122.45
Little_River,Arkansas,12259,0,122.59
Lewis,Tennessee,12268,0,122.68
Poquoson,Virginia,12271,0,122.71
Trinity,California,12285,0,122.85
Todd,Kentucky,12294,0,122.94
Amite,Mississippi,12297,0,122.97
Terry,Texas,12337,0,123.37
Pulaski,Indiana,12353,0,123.53
Powell,Kentucky,12359,0,123.59
Allen,Kansas,12369,0,123.69
Morris,Texas,12388,0,123.88
Pike,Indiana,12389,0,123.89
St._Tammany,Louisiana,260419,21,124.009
Crawford,Georgia,12404,0,124.04
Johnson,Illinois,12417,0,124.17
Meigs,Tennessee,12422,0,124.22
Appanoose,Iowa,12426,0,124.26
Fulton,Arkansas,12477,0,124.77
Salem,New_Jersey,62385,5,124.77
Bath,Kentucky,12500,1,125
Stone,Arkansas,12506,0,125.06
Rains,Texas,12514,0,125.14
Clinton,Illinois,37562,3,125.207
Bremer,Iowa,25062,2,125.31
DeKalb,Missouri,12547,0,125.47
Martinsville,Virginia,12554,0,125.54
Wright,Iowa,12562,0,125.62
Summers,West_Virginia,12573,0,125.73
Lawrence,Mississippi,12586,0,125.86
Choctaw,Alabama,12589,0,125.89
Presque_Isle,Michigan,12592,0,125.92
Queen_Anne's,Maryland,50381,4,125.952
Haskell,Oklahoma,12627,0,126.27
Breathitt,Kentucky,12630,0,126.3
Ulster,New_York,177573,14,126.838
Pamlico,North_Carolina,12726,0,127.26
Dawson,Texas,12728,0,127.28
Caldwell,Kentucky,12747,0,127.47
Wilbarger,Texas,12769,0,127.69
Allen,Ohio,102351,8,127.939
Lake,South_Dakota,12797,0,127.97
Cass,Iowa,12836,0,128.36
Wayne,Missouri,12873,0,128.73
Bleckley,Georgia,12873,0,128.73
Butler,Kentucky,12879,1,128.79
Shoshone,Idaho,12882,0,128.82
Lamb,Texas,12893,0,128.93
Schenectady,New_York,155299,12,129.416
Webster,Kentucky,12942,0,129.42
Macon,Georgia,12947,0,129.47
Ford,Illinois,12961,0,129.61
Greene,Illinois,12969,0,129.69
Kodiak_Island,Alaska,12998,0,129.98
Lincoln,Arkansas,13024,0,130.24
Buffalo,Wisconsin,13031,0,130.31
Vinton,Ohio,13085,0,130.85
Floyd,Indiana,78522,6,130.87
Camp,Texas,13094,0,130.94
Pike,Mississippi,39288,3,130.96
Fremont,Idaho,13099,0,130.99
Amelia,Virginia,13145,0,131.45
Arlington,Virginia,236842,18,131.579
Jackson,Kansas,13171,0,131.71
Mississippi,Missouri,13180,0,131.8
Clay,Illinois,13184,0,131.84
Douglas,Missouri,13185,0,131.85
Millard,Utah,13188,0,131.88
Howard,Arkansas,13202,0,132.02
Goshen,Wyoming,13211,0,132.11
Clay,Alabama,13235,1,132.35
Bienville,Louisiana,13241,0,132.41
Madison,Virginia,13261,0,132.61
Lewis,Kentucky,13275,0,132.75
St._Charles,Louisiana,53100,4,132.75
Monroe,West_Virginia,13275,0,132.75
Hughes,Oklahoma,13279,0,132.79
Moffat,Colorado,13283,0,132.83
Ripley,Missouri,13288,0,132.88
Morgan,Kentucky,13309,0,133.09
Big_Horn,Montana,13319,0,133.19
Price,Wisconsin,13351,0,133.51
Mason,Illinois,13359,0,133.59
Charlton,Georgia,13392,0,133.92
Grundy,Tennessee,13427,0,134.27
Mahoning,Ohio,228683,17,134.519
Perquimans,North_Carolina,13463,0,134.63
Baltimore_City,Maryland,593490,44,134.884
Erie,New_York,918702,68,135.103
White,Illinois,13537,0,135.37
Greene,Mississippi,13586,0,135.86
Newton,Texas,13595,0,135.95
Charles,Maryland,163257,12,136.048
Osage,Missouri,13615,0,136.15
Izard,Arkansas,13629,0,136.29
Comanche,Texas,13635,1,136.35
Gulf,Florida,13639,0,136.39
Faribault,Minnesota,13653,0,136.53
Monroe,Ohio,13654,0,136.54
York,Nebraska,13679,0,136.79
Wadena,Minnesota,13682,0,136.82
Allamakee,Iowa,13687,0,136.87
Roane,West_Virginia,13688,0,136.88
Stewart,Tennessee,13715,0,137.15
Pend_Oreille,Washington,13724,0,137.24
Glacier,Montana,13753,0,137.53
O'Brien,Iowa,13753,0,137.53
Atoka,Oklahoma,13758,0,137.58
Crenshaw,Alabama,13772,0,137.72
Massac,Illinois,13772,0,137.72
Hardy,West_Virginia,13776,0,137.76
Monroe,Georgia,27578,2,137.89
Lamar,Alabama,13805,0,138.05
Terrebonne,Louisiana,110461,8,138.076
Tallahatchie,Mississippi,13809,0,138.09
Glades,Florida,13811,0,138.11
Hunterdon,New_Jersey,124371,9,138.19
Converse,Wyoming,13822,0,138.22
Franklin,Idaho,13876,0,138.76
Washington,Illinois,13887,0,138.87
Ashtabula,Ohio,97241,7,138.916
Ketchikan_Gateway,Alaska,13901,0,139.01
Winn,Louisiana,13904,0,139.04
Callahan,Texas,13943,0,139.43
Chowan,North_Carolina,13943,0,139.43
Braxton,West_Virginia,13957,0,139.57
New_London,Connecticut,265206,19,139.582
Screven,Georgia,13966,0,139.66
Gogebic,Michigan,13975,0,139.75
Newton,Indiana,13984,1,139.84
Crawford,Michigan,14029,1,140.29
Archuleta,Colorado,14029,0,140.29
Carroll,Maryland,168447,12,140.372
Berks,Pennsylvania,421164,30,140.388
Allen,Indiana,379299,27,140.481
Harrison,Iowa,14049,0,140.49
Bamberg,South_Carolina,14066,0,140.66
Clay,South_Dakota,14070,0,140.7
Murray,Oklahoma,14073,0,140.73
Calhoun,Florida,14105,0,141.05
Estill,Kentucky,14106,0,141.06
Pennington,Minnesota,14119,0,141.19
Craig,Oklahoma,14142,0,141.42
Rolette,North_Dakota,14176,0,141.76
Oglala_Lakota,South_Dakota,14177,0,141.77
Rusk,Wisconsin,14178,0,141.78
Zapata,Texas,14179,0,141.79
Jasper,Georgia,14219,0,142.19
Saline,Nebraska,14224,0,142.24
Crockett,Tennessee,14230,0,142.3
Jefferson,Florida,14246,0,142.46
Swain,North_Carolina,14271,0,142.71
Madison,Texas,14284,0,142.84
Walthall,Mississippi,14286,0,142.86
Carroll,Illinois,14305,0,143.05
Dickenson,Virginia,14318,0,143.18
Coconino,Arizona,143476,10,143.476
Cedar,Missouri,14349,0,143.49
Calhoun,Mississippi,14361,0,143.61
McIntosh,Georgia,14378,0,143.78
Hillsborough,New_Hampshire,417025,29,143.802
Union,Kentucky,14381,0,143.81
Larue,Kentucky,14398,0,143.98
Noble,Ohio,14424,0,144.24
Coffee,Georgia,43273,3,144.243
Hamilton,Florida,14428,0,144.28
Butler,Iowa,14439,0,144.39
Mono,California,14444,0,144.44
Moultrie,Illinois,14501,0,145.01
Las_Animas,Colorado,14506,0,145.06
Morgan,Ohio,14508,0,145.08
Fulton,Pennsylvania,14530,0,145.3
Bourbon,Kansas,14534,0,145.34
Renville,Minnesota,14548,0,145.48
Clay,Arkansas,14551,0,145.51
Calhoun,South_Carolina,14553,0,145.53
Neshoba,Mississippi,29118,2,145.59
Fleming,Kentucky,14581,0,145.81
Pendleton,Kentucky,14590,0,145.9
Falls_Church,Virginia,14617,0,146.17
Clarke,Virginia,14619,0,146.19
Sandusky,Ohio,58518,4,146.295
Hale,Alabama,14651,0,146.51
Trigg,Kentucky,14651,0,146.51
Trinity,Texas,14651,0,146.51
Choctaw,Oklahoma,14672,0,146.72
Cannon,Tennessee,14678,0,146.78
Hamilton,Indiana,338011,23,146.961
Gasconade,Missouri,14706,0,147.06
Nolan,Texas,14714,0,147.14
Jackson,Texas,14760,0,147.6
Hamilton,Iowa,14773,0,147.73
Carbon,Wyoming,14800,0,148
Knott,Kentucky,14806,0,148.06
Kossuth,Iowa,14813,0,148.13
Thomas,Georgia,44451,3,148.17
Lauderdale,Mississippi,74125,5,148.25
Alleghany,Virginia,14860,0,148.6
Sibley,Minnesota,14865,0,148.65
Arenac,Michigan,14883,0,148.83
LaSalle,Louisiana,14892,0,148.92
Hopkins,Kentucky,44686,3,148.953
Cleburne,Alabama,14910,0,149.1
Nelson,Virginia,14930,0,149.3
Williamsburg,Virginia,14954,0,149.54
Baldwin,Georgia,44890,3,149.633
Mitchell,North_Carolina,14964,0,149.64
Washington,Ohio,59911,4,149.777
Forrest,Mississippi,74897,5,149.794
Lee,Georgia,29992,2,149.96
McKenzie,North_Dakota,15024,0,150.24
Sequatchie,Tennessee,15026,0,150.26
Bayfield,Wisconsin,15036,0,150.36
Harrison,Ohio,15040,0,150.4
Baltimore,Maryland,827370,55,150.431
Bledsoe,Tennessee,15064,0,150.64
Wetzel,West_Virginia,15065,0,150.65
Kent,Delaware,180786,12,150.655
Sullivan,New_York,75432,5,150.864
Brown,Indiana,15092,0,150.92
Page,Iowa,15107,0,151.07
Mills,Iowa,15109,0,151.09
Jeff_Davis,Georgia,15115,0,151.15
Macon,Missouri,15117,0,151.17
Missaukee,Michigan,15118,0,151.18
Tipton,Indiana,15148,0,151.48
Roseau,Minnesota,15165,0,151.65
Redwood,Minnesota,15170,0,151.7
Gooding,Idaho,15179,0,151.79
Williamsburg,South_Carolina,30368,2,151.84
Colquitt,Georgia,45600,3,152
Livingston,Missouri,15227,0,152.27
Nottoway,Virginia,15232,0,152.32
Union,Florida,15237,0,152.37
Oglethorpe,Georgia,15259,0,152.59
Washington,New_York,61204,4,153.01
San_Juan,Utah,15308,0,153.08
Lawrence,Kentucky,15317,0,153.17
Cape_May,New_Jersey,92039,6,153.398
Jefferson,Georgia,15362,0,153.62
Burnett,Wisconsin,15414,0,154.14
Mercer,Illinois,15437,0,154.37
Chester,Pennsylvania,524989,34,154.409
Clark,Illinois,15441,0,154.41
Brooks,Georgia,15457,0,154.57
Torrance,New_Mexico,15461,0,154.61
Vermillion,Indiana,15498,0,154.98
Richland,Illinois,15513,0,155.13
Clarke,Mississippi,15541,0,155.41
Grayson,Virginia,15550,0,155.5
Pike,Illinois,15561,0,155.61
Ashland,Wisconsin,15562,0,155.62
West_Feliciana,Louisiana,15568,0,155.68
Dent,Missouri,15573,0,155.73
Marquette,Wisconsin,15574,0,155.74
Karnes,Texas,15601,0,156.01
De_Witt,Illinois,15638,0,156.38
Floyd,Iowa,15642,0,156.42
Lawrence,Illinois,15678,0,156.78
Washburn,Wisconsin,15720,0,157.2
Hall,Georgia,204441,13,157.262
Grand,Colorado,15734,0,157.34
Floyd,Virginia,15749,0,157.49
Warrick,Indiana,62998,4,157.495
Kingfisher,Oklahoma,15765,0,157.65
Pemiscot,Missouri,15805,0,158.05
Pecos,Texas,15823,0,158.23
Telfair,Georgia,15860,0,158.6
Franklin,Washington,95222,6,158.703
Aitkin,Minnesota,15886,0,158.86
Lewis,West_Virginia,15907,0,159.07
Appomattox,Virginia,15911,0,159.11
Smith,Mississippi,15916,1,159.16
Union,South_Dakota,15932,0,159.32
Osage,Kansas,15949,0,159.49
Greene,Indiana,31922,2,159.61
Reeves,Texas,15976,0,159.76
Neosho,Kansas,16007,0,160.07
Otoe,Nebraska,16012,0,160.12
Clay,Iowa,16016,0,160.16
Atchison,Kansas,16073,0,160.73
Dade,Georgia,16116,0,161.16
Baker,Oregon,16124,0,161.24
Henry,Kentucky,16126,0,161.26
Crawford,Wisconsin,16131,0,161.31
Moniteau,Missouri,16132,0,161.32
Accomack,Virginia,32316,2,161.58
Casey,Kentucky,16159,0,161.59
Benton,Tennessee,16160,0,161.6
Bates,Missouri,16172,0,161.72
Richland,North_Dakota,16177,0,161.77
Iowa,Iowa,16184,0,161.84
Madison,Indiana,129569,8,161.961
Gloucester,New_Jersey,291636,18,162.02
Wayne,Illinois,16215,0,162.15
Brunswick,Virginia,16231,0,162.31
Alamosa,Colorado,16233,0,162.33
Portage,Ohio,162466,10,162.466
Fayette,Alabama,16302,0,163.02
Washington,Alabama,16326,1,163.26
Kanabec,Minnesota,16337,0,163.37
Madison,Iowa,16338,0,163.38
Piatt,Illinois,16344,0,163.44
Fountain,Indiana,16346,0,163.46
Wood,Ohio,130817,8,163.521
Pawnee,Oklahoma,16376,0,163.76
Jasper,Mississippi,16383,0,163.83
Lawrence,Arkansas,16406,1,164.06
Cross,Arkansas,16419,0,164.19
Bond,Illinois,16426,0,164.26
Barbour,West_Virginia,16441,0,164.41
Grant,Indiana,65769,4,164.423
Atlantic,New_Jersey,263670,16,164.794
Hill,Montana,16484,0,164.84
Orange,North_Carolina,148476,9,164.973
Potter,Pennsylvania,16526,0,165.26
Van_Buren,Arkansas,16545,0,165.45
Sawyer,Wisconsin,16558,0,165.58
Madison,Arkansas,16576,0,165.76
Rush,Indiana,16581,0,165.81
Park,Montana,16606,0,166.06
Socorro,New_Mexico,16637,1,166.37
Union,Illinois,16653,0,166.53
Lafayette,Wisconsin,16665,0,166.65
Idaho,Idaho,16667,0,166.67
Wayne,Tennessee,16673,0,166.73
Marion,Arkansas,16694,0,166.94
Rockcastle,Kentucky,16695,0,166.95
Taylor,West_Virginia,16695,0,166.95
Ben_Hill,Georgia,16700,0,167
Scurry,Texas,16703,0,167.03
Jackson,Arkansas,16719,0,167.19
Giles,Virginia,16720,0,167.2
Lake,Indiana,485493,29,167.411
Bristol,Virginia,16762,0,167.62
Henderson,North_Carolina,117417,7,167.739
Piscataquis,Maine,16785,0,167.85
Lumpkin,Georgia,33610,2,168.05
Ford,Kansas,33619,2,168.095
Crawford,Iowa,16820,0,168.2
Dixie,Florida,16826,0,168.26
Humboldt,Nevada,16831,0,168.31
Polk,Tennessee,16832,0,168.32
Warren,Illinois,16844,0,168.44
Hardin,Iowa,16846,0,168.46
Tama,Iowa,16854,0,168.54
Dallas,Missouri,16878,0,168.78
Marshall,Oklahoma,16931,0,169.31
Parke,Indiana,16937,0,169.37
Boone,Indiana,67843,4,169.607
Sevier,Arkansas,17007,1,170.07
Delaware,Iowa,17011,0,170.11
Mason,Kentucky,17070,0,170.7
Robertson,Texas,17074,0,170.74
New_Madrid,Missouri,17076,0,170.76
Rabun,Georgia,17137,1,171.37
Grant,Wisconsin,51439,3,171.463
King_William,Virginia,17148,1,171.48
Buckingham,Virginia,17148,0,171.48
Edgecombe,North_Carolina,51472,3,171.573
Edgar,Illinois,17161,0,171.61
Mariposa,California,17203,0,172.03
Henry,Alabama,17205,0,172.05
McCreary,Kentucky,17231,0,172.31
Lee,Texas,17239,0,172.39
Richland,Wisconsin,17252,1,172.52
Dickinson,Iowa,17258,0,172.58
Cook,Georgia,17270,0,172.7
Seward,Nebraska,17284,0,172.84
Florence,South_Carolina,138293,8,172.866
Falls,Texas,17297,0,172.97
Chester,Tennessee,17297,0,172.97
Frederick,Maryland,259547,15,173.031
Haywood,Tennessee,17304,0,173.04
Monroe,Illinois,34637,2,173.185
Dukes,Massachusetts,17332,0,173.32
Leon,Texas,17404,0,174.04
Worcester,Maryland,52276,3,174.253
Sharp,Arkansas,17442,0,174.42
Gunnison,Colorado,17462,1,174.62
Manassas_Park,Virginia,17478,0,174.78
Arkansas,Arkansas,17486,0,174.86
Hughes,South_Dakota,17526,0,175.26
Clayton,Iowa,17549,0,175.49
Avery,North_Carolina,17557,0,175.57
Minnehaha,South_Dakota,193134,11,175.576
San_Juan,Washington,17582,0,175.82
Allegany,Maryland,70416,4,176.04
Patrick,Virginia,17608,0,176.08
McDowell,West_Virginia,17624,0,176.24
Southampton,Virginia,17631,0,176.31
Garrard,Kentucky,17666,0,176.66
St._Louis_City,Missouri,300576,17,176.809
Hancock,Illinois,17708,0,177.08
Cooper,Missouri,17709,0,177.09
Andrew,Missouri,17712,0,177.12
Alexandria,Virginia,159428,9,177.142
Franklin,Arkansas,17715,0,177.15
Benzie,Michigan,17766,0,177.66
Pitkin,Colorado,17767,0,177.67
Phillips,Arkansas,17782,0,177.82
Johnson,Tennessee,17788,0,177.88
Schuyler,New_York,17807,0,178.07
St._Martin,Louisiana,53431,3,178.103
Berkshire,Massachusetts,124944,7,178.491
Unicoi,Tennessee,17883,0,178.83
Morgan,West_Virginia,17884,0,178.84
Ste._Genevieve,Missouri,17894,0,178.94
Russell,Kentucky,17923,1,179.23
Winston,Mississippi,17955,0,179.55
Randolph,Arkansas,17958,0,179.58
Young,Texas,18010,0,180.1
Westmoreland,Virginia,18015,0,180.15
Weld,Colorado,324492,18,180.273
Kalkaska,Michigan,18038,0,180.38
Inyo,California,18039,0,180.39
Macon,Alabama,18068,0,180.68
Yancey,North_Carolina,18069,0,180.69
Gem,Idaho,18112,0,181.12
Attala,Mississippi,18174,0,181.74
Drew,Arkansas,18219,0,182.19
Montour,Pennsylvania,18230,0,182.3
Finney,Kansas,36467,2,182.335
Radford,Virginia,18249,0,182.49
Grant,Arkansas,18265,0,182.65
Otero,Colorado,18278,0,182.78
Wright,Missouri,18289,0,182.89
Jefferson,Iowa,18295,0,182.95
Pike,Missouri,18302,0,183.02
Greene,Georgia,18324,1,183.24
Stone,Mississippi,18336,0,183.36
Eastland,Texas,18360,0,183.6
Bethel,Alaska,18386,0,183.86
Burleson,Texas,18443,0,184.43
Beadle,South_Dakota,18453,0,184.53
Dickinson,Kansas,18466,0,184.66
Madison,Florida,18493,0,184.93
Roosevelt,New_Mexico,18500,0,185
Poweshiek,Iowa,18504,1,185.04
Fentress,Tennessee,18523,0,185.23
Deaf_Smith,Texas,18546,0,185.46
Simpson,Kentucky,18572,0,185.72
Humphreys,Tennessee,18582,1,185.82
Gilchrist,Florida,18582,0,185.82
Houston,Minnesota,18600,0,186
Pike,Pennsylvania,55809,3,186.03
Waseca,Minnesota,18612,0,186.12
Cedar,Iowa,18627,0,186.27
Covington,Mississippi,18636,0,186.36
Strafford,New_Hampshire,130633,7,186.619
Crawford,Illinois,18667,0,186.67
Paulding,Ohio,18672,0,186.72
Bosque,Texas,18685,0,186.85
Cumberland,New_Jersey,149527,8,186.909
Andrews,Texas,18705,0,187.05
Plumas,California,18807,0,188.07
DuPage,Illinois,922921,49,188.351
Colleton,South_Carolina,37677,2,188.385
Park,Colorado,18845,0,188.45
Marengo,Alabama,18863,0,188.63
Harrison,Kentucky,18886,0,188.86
Linn,Iowa,226706,12,188.922
Green_Lake,Wisconsin,18913,0,189.13
Bertie,North_Carolina,18947,1,189.47
